cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
256,352,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.2392,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0137,283.31,1121.06
256,360,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.675,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0137,282.99,1101.92
256,368,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.8126,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,287.16,1100.82
256,376,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.9182,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0139,291.77,1101.61
256,384,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.9243,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,297.88,1108.18
256,392,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.4007,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0105,282.08,1034.41
256,400,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.3122,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0106,289.09,1045.37
256,2,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.9943,auto,0.0,2.94,1475.83
256,4,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.9934,auto,0.0,5.88,1482.25
256,8,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.5511,auto,0.0,10.58,1344.4
256,16,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.7742,auto,0.0,24.6,1588.91
256,24,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.4124,auto,0.0,32.55,1424.26
256,32,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.9819,auto,0.0,47.15,1572.0
256,40,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.0779,auto,0.0,48.31,1308.75
256,48,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,211,1,6.8419,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,51.49,1180.56
256,56,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,211,1,6.4529,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,63.7,1270.77
256,64,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.0235,auto,0.0,77.99,1381.77
256,72,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,6.6035,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,80.03,1279.01
256,80,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,211,1,6.8698,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,85.48,1247.32
256,96,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,211,1,7.3467,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,95.91,1199.81
256,104,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.4742,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,102.13,1195.77
256,112,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,6.9158,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,118.87,1310.09
256,128,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.8915,auto,0.0,136.33,1350.38
256,136,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.6068,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,131.23,1239.54
256,144,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.197,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,128.94,1165.28
256,152,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.213,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,135.84,1177.99
256,160,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.7499,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,151.54,1264.22
256,168,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.951,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,155.09,1247.7
256,192,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.9723,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,176.77,1290.61
256,208,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,8.4509,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,180.66,1246.6
256,224,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,8.5706,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,191.84,1257.86
256,240,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,8.7346,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,201.68,1262.38
256,248,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,331,1,8.8966,flydsl_gemm2_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,204.61,1253.21
256,264,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,9.9865,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,194.04,1141.04
256,272,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,9.9672,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,200.31,1155.58
256,280,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,10.2274,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,200.95,1138.21
256,288,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,9.0197,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,234.37,1304.22
256,296,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,10.3616,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,209.68,1147.17
256,304,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,9.6502,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,231.22,1244.47
256,312,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,10.7268,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,213.49,1131.04
256,320,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,9.3945,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,250.02,1304.51
256,328,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,9.5916,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,251.0,1290.52
256,336,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,10.4197,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,236.69,1199.75
256,344,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,10.943,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,230.74,1153.6
256,352,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,9.997,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,258.45,1275.05
256,360,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,10.6719,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,247.6,1205.94
256,368,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,10.1456,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,266.24,1280.6
256,376,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,10.2371,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,269.59,1281.17
256,384,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,10.0111,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,281.55,1322.36
256,392,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.2829,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,255.01,1184.2
256,400,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.445,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,256.53,1178.16
256,408,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.167,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,268.18,1218.49
256,416,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.2953,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,270.33,1215.53
256,424,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.3604,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,273.95,1219.39
256,432,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.8201,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,268.26,1182.35
256,440,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.8181,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,273.28,1192.95
256,448,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.7373,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,280.16,1211.64
256,456,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.7334,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,285.26,1222.51
256,464,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.7426,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,290.04,1232.02
256,472,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.5632,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,299.61,1261.75
256,480,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,12.0183,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,293.15,1224.2
256,488,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.9779,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,299.05,1238.59
256,496,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,12.0544,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,302.02,1240.92
256,504,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.7306,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,315.36,1285.66
256,512,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,151,1,11.9822,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,313.64,1268.91
256,144,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,10,12.5466,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0241,63.18,612.12
256,152,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,8,12.6565,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0222,66.11,616.35
256,160,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,9,12.8035,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0224,68.79,618.71
256,456,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.5821,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0107,310.17,1026.37
256,464,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.6839,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0107,314.13,1027.59
256,472,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.9029,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0107,316.35,1023.3
256,480,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.9079,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0108,321.64,1029.05
256,488,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,25.5097,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0061,280.83,888.9
256,496,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,25.6402,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0061,283.98,889.48
256,504,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,25.7917,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0061,286.87,889.34
256,88,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,8.1679,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0058,50.84,643.89
256,96,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,8.2325,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0058,55.02,644.81
256,168,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,8.8181,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0058,89.9,652.16
256,176,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,9.0191,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0057,92.08,643.07
256,184,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,9.0376,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0057,96.07,647.19
256,192,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,8.9939,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0058,100.73,655.8
256,200,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,9.2267,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0057,102.28,644.58
256,208,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,9.3175,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0058,105.34,643.58
256,216,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,9.2818,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0057,109.81,651.35
256,224,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,9.5115,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0057,111.12,640.79
256,232,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,9.6187,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0058,113.81,638.76
256,240,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,9.5099,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0057,119.08,651.23
256,328,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,10.3411,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0028,149.66,651.17
256,120,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,19.5331,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0106,186.01,1664.09
256,152,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.6393,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0107,222.98,1603.68
256,160,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.8121,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0106,232.77,1597.5
256,168,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.2508,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0106,239.36,1571.5
256,176,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.4824,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0106,248.06,1561.47
256,184,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.6938,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0107,256.81,1553.1
256,192,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.8515,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0106,266.04,1548.69
256,200,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,26.2125,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,231.02,1296.7
256,208,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,26.5685,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,237.04,1284.91
256,216,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,26.6477,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,245.42,1286.66
256,224,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,26.8323,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,252.76,1283.34
256,232,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,27.1967,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,258.28,1271.61
256,240,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,27.3724,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,265.47,1268.87
256,264,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,28.4038,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.006,281.42,1238.48
256,272,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,28.5123,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0061,288.84,1238.97
256,280,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,28.8775,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0061,293.58,1228.45
256,288,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,28.9429,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0061,301.28,1230.8
256,104,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,9.9897,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0028,98.25,1040.64
256,136,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,10.6637,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0028,120.36,1002.52
256,144,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,10.5831,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0027,128.41,1017.12
256,152,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,11.0581,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0028,129.72,980.1
256,160,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,10.9111,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0028,138.39,1000.06
256,168,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,11.0756,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0028,143.15,991.86
256,200,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,12.2001,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,154.71,924.61
256,208,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,12.0106,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,163.43,945.34
256,216,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,11.7401,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,173.63,973.4
256,224,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,12.2504,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,172.56,938.87
256,232,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,12.1948,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,179.54,949.2
256,240,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,11.8776,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,190.69,980.76
