cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
80,192,1536,5120,torch.float8_e4m3fnuz,cktile,9,0,18.9229,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,159.59,498.72,0.0
256,1,800,5120,torch.float8_e4m3fn,ck,10,0,11.3133,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0.72,362.65,0.0
256,1,1280,8192,torch.float8_e4m3fn,ck,10,0,12.9809,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,1.62,808.61,0.0
256,1,2304,16384,torch.float8_e4m3fn,cktile,137,0,23.3238,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_16x64x512_1x4x1_16x16x128_default,3.24,1619.36,0.0
256,1,2560,8192,torch.float8_e4m3fn,ck,10,0,12.8571,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,3.26,1632.16,0.0
256,1,4608,16384,torch.float8_e4m3fn,cktile,137,0,24.9403,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_16x64x512_1x4x1_16x16x128_default,6.05,3028.15,0.0
256,1,5120,640,torch.float8_e4m3fn,ck,23,0,5.7466,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,1.14,572.11,0.0
256,1,5120,1280,torch.float8_e4m3fn,cktile,143,0,6.2269,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_16x64x256_1x4x1_16x16x128_default,2.1,1054.32,0.0
256,1,5120,3200,torch.float8_e4m3fn,ck,23,0,15.188,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,2.16,1079.63,0.0
256,1,5120,5120,torch.float8_e4m3fn,cktile,2,0,9.8212,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x128_default,5.34,2670.73,0.0
256,1,5120,6400,torch.float8_e4m3fn,cktile,33,0,16.0242,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x256_1x4x1_16x16x128_default,4.09,2045.95,0.0
256,1,5120,25600,torch.float8_e4m3fn,cktile,30,0,37.1602,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x512_1x4x1_16x16x128_default,7.05,3528.18,0.0
256,1,6400,5120,torch.float8_e4m3fn,cktile,138,0,10.0846,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,6.5,3251.09,0.0
256,1,7168,8192,torch.float8_e4m3fn,ck,24,0,15.0501,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,7.8,3903.15,0.0
256,1,8192,1024,torch.float8_e4m3fn,cktile,30,0,4.9358,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x512_1x4x1_16x16x128_default,3.4,1703.07,0.0
256,1,8192,2048,torch.float8_e4m3fn,ck,10,0,5.8009,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,5.78,2895.35,0.0
256,1,8192,3584,torch.float8_e4m3fn,ck,10,0,7.8125,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,7.52,3760.65,0.0
256,1,8192,7168,torch.float8_e4m3fn,cktile,138,0,13.7525,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,8.54,4271.5,0.0
256,1,8192,8192,torch.float8_e4m3fn,ck,10,0,14.8978,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,9.01,4506.27,0.0
256,1,8192,28672,torch.float8_e4m3fn,cktile,137,0,45.8194,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_16x64x512_1x4x1_16x16x128_default,10.25,5127.22,0.0
256,1,9216,16384,torch.float8_e4m3fn,cktile,2,0,28.8539,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x128_default,10.47,5234.29,0.0
256,1,10240,8192,torch.float8_e4m3fn,ck,10,0,16.9524,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,9.9,4950.02,0.0
256,1,12800,5120,torch.float8_e4m3fn,cktile,30,0,13.123,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x512_1x4x1_16x16x128_default,9.99,4996.32,0.0
256,1,13312,16384,torch.float8_e4m3fn,ck,10,0,40.7795,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,10.7,5349.42,0.0
256,1,14336,8192,torch.float8_e4m3fn,ck,10,0,21.766,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,10.79,5397.29,0.0
256,1,16384,2048,torch.float8_e4m3fn,cktile,138,0,8.2723,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,8.11,4060.45,0.0
256,1,16384,4096,torch.float8_e4m3fn,ck,24,0,14.6481,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,9.16,4583.92,0.0
256,1,16384,6656,torch.float8_e4m3fn,cktile,138,0,20.1828,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,10.81,5405.16,0.0
256,1,16384,8192,torch.float8_e4m3fn,ck,10,0,25.6037,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,10.48,5243.72,0.0
256,1,16384,13312,torch.float8_e4m3fn,cktile,138,0,37.558,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,11.61,5808.35,0.0
256,1,16384,26624,torch.float8_e4m3fn,cktile,5,0,71.1443,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x256_1x4x1_16x16x128_default,12.26,6132.14,0.0
256,1,26624,16384,torch.float8_e4m3fn,ck,6,0,76.8576,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,11.35,5676.44,0.0
256,1,51200,5120,torch.float8_e4m3fn,ck,16,0,45.1392,a8w8_bpreshuffle_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,11.61,5809.84,0.0
256,1,53248,16384,torch.float8_e4m3fn,ck,23,0,150.2505,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,11.61,5807.22,0.0
256,1,57344,8192,torch.float8_e4m3fn,ck,9,0,77.922,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,12.06,6030.2,0.0
256,4,16384,6656,torch.float8_e4m3fn,ck,11,0,20.7235,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,42.1,5269.84,0.0
256,8,6656,16384,torch.float8_e4m3fn,cktile,138,0,27.7641,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,62.84,3936.36,0.0
256,8,16384,6656,torch.float8_e4m3fn,ck,11,0,20.8171,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,83.82,5253.72,0.0
256,16,800,5120,torch.float8_e4m3fn,ck,24,0,10.5404,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,12.44,398.8,0.0
256,16,1280,8192,torch.float8_e4m3fn,ck,10,0,12.0223,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,27.91,886.5,0.0
256,16,2304,16384,torch.float8_e4m3fn,ck,24,0,24.7047,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,48.9,1541.59,0.0
256,16,2560,8192,torch.float8_e4m3fn,ck,10,0,11.95,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,56.16,1772.76,0.0
256,16,4608,16384,torch.float8_e4m3fn,ck,24,0,25.8456,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,93.48,2936.94,0.0
256,16,5120,640,torch.float8_e4m3fn,ck,23,0,5.7485,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,18.24,600.31,0.0
256,16,5120,1280,torch.float8_e4m3fn,ck,29,0,6.7718,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v2,30.97,995.0,0.0
256,16,5120,3200,torch.float8_e4m3fn,ck,23,0,14.71,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,35.64,1128.42,0.0
256,16,5120,5120,torch.float8_e4m3fn,ck,24,0,10.554,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,79.48,2507.12,0.0
256,16,5120,6400,torch.float8_e4m3fn,cktile,5,0,16.0922,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x256_1x4x1_16x16x128_default,65.16,2052.81,0.0
256,16,5120,25600,torch.float8_e4m3fn,ck,24,0,39.1761,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,107.06,3360.35,0.0
256,16,6400,5120,torch.float8_e4m3fn,ck,10,0,11.3305,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,92.54,2917.32,0.0
256,16,7168,8192,torch.float8_e4m3fn,ck,10,0,13.6022,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,138.14,4343.47,0.0
256,16,8192,1024,torch.float8_e4m3fn,cktile,138,0,5.2734,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,50.9,1643.56,0.0
256,16,8192,2048,torch.float8_e4m3fn,ck,10,0,5.6214,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,95.5,3036.99,0.0
256,16,8192,3584,torch.float8_e4m3fn,ck,10,0,7.8314,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,119.97,3789.82,0.0
256,16,8192,7168,torch.float8_e4m3fn,ck,10,0,12.5267,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,150.0,4717.69,0.0
256,16,8192,8192,torch.float8_e4m3fn,ck,10,0,13.9737,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,153.68,4830.65,0.0
256,16,8192,28672,torch.float8_e4m3fn,ck,10,0,41.1742,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,182.55,5722.08,0.0
256,16,9216,16384,torch.float8_e4m3fn,ck,24,0,32.3786,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,149.23,4680.62,0.0
256,16,10240,8192,torch.float8_e4m3fn,ck,10,0,17.892,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,150.03,4714.11,0.0
256,16,12800,5120,torch.float8_e4m3fn,ck,5,0,14.0716,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,149.03,4692.25,0.0
256,16,13312,16384,torch.float8_e4m3fn,cktile,137,0,40.2026,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_16x64x512_1x4x1_16x16x128_default,173.6,5442.23,0.0
256,16,14336,8192,torch.float8_e4m3fn,ck,10,0,21.2685,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,176.7,5549.54,0.0
256,16,16384,2048,torch.float8_e4m3fn,ck,10,0,7.7604,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,138.36,4395.58,0.0
256,16,16384,4096,torch.float8_e4m3fn,ck,26,0,17.4151,a8w8_bpreshuffle_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v2,123.31,3887.36,0.0
256,16,16384,6656,torch.float8_e4m3fn,ck,24,0,20.8707,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,167.2,5255.34,0.0
256,16,16384,8192,torch.float8_e4m3fn,ck,10,0,25.0145,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,171.7,5391.8,0.0
256,16,16384,13312,torch.float8_e4m3fn,ck,5,0,37.8531,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,184.38,5781.33,0.0
256,16,16384,26624,torch.float8_e4m3fn,cktile,143,0,71.546,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_16x64x256_1x4x1_16x16x128_default,195.1,6110.17,0.0
256,16,26624,16384,torch.float8_e4m3fn,ck,6,0,77.3342,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,180.5,5654.96,0.0
256,16,51200,5120,torch.float8_e4m3fn,ck,17,0,46.1585,a8w8_bpreshuffle_256x16x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,181.73,5716.48,0.0
256,16,53248,16384,torch.float8_e4m3fn,ck,31,0,151.3677,a8w8_bpreshuffle_256x16x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v2,184.43,5776.54,0.0
256,16,57344,8192,torch.float8_e4m3fn,ck,23,0,79.5497,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,188.97,5929.98,0.0
256,32,800,5120,torch.float8_e4m3fn,ck,24,0,10.2279,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,25.63,421.5,0.0
256,32,1280,8192,torch.float8_e4m3fn,ck,10,0,11.3752,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,59.0,952.06,0.0
256,32,2304,16384,torch.float8_e4m3fn,ck,24,0,25.2915,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,95.52,1519.11,0.0
256,32,2560,8192,torch.float8_e4m3fn,ck,10,0,12.0316,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,111.55,1778.44,0.0
256,32,4608,16384,torch.float8_e4m3fn,ck,24,0,29.2704,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,165.08,2607.3,0.0
256,32,5120,640,torch.float8_e4m3fn,ck,23,0,6.4386,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,32.57,563.0,0.0
256,32,5120,1280,torch.float8_e4m3fn,cktile,143,0,5.9848,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_16x64x256_1x4x1_16x16x128_default,70.08,1156.64,0.0
256,32,5120,3200,torch.float8_e4m3fn,ck,9,0,15.6619,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,66.95,1073.57,0.0
256,32,5120,5120,torch.float8_e4m3fn,ck,11,0,11.6951,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,143.46,2283.51,0.0
256,32,5120,6400,torch.float8_e4m3fn,cktile,33,0,16.0315,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x256_1x4x1_16x16x128_default,130.81,2077.19,0.0
256,32,5120,25600,torch.float8_e4m3fn,ck,24,0,44.1556,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,189.98,2994.39,0.0
256,32,6400,5120,torch.float8_e4m3fn,ck,5,0,12.3982,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,169.15,2689.22,0.0
256,32,7168,8192,torch.float8_e4m3fn,ck,11,0,15.5322,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,241.96,3826.96,0.0
256,32,8192,1024,torch.float8_e4m3fn,ck,108,0,6.0451,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,88.81,1479.82,0.0
256,32,8192,2048,torch.float8_e4m3fn,ck,5,0,6.2663,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,171.35,2771.5,0.0
256,32,8192,3584,torch.float8_e4m3fn,ck,5,0,7.9538,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,236.25,3771.67,0.0
256,32,8192,7168,torch.float8_e4m3fn,ck,11,0,14.5895,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,257.59,4076.49,0.0
256,32,8192,8192,torch.float8_e4m3fn,ck,5,0,15.7818,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,272.15,4302.13,0.0
256,32,8192,28672,torch.float8_e4m3fn,ck,5,0,47.2548,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,318.11,5001.03,0.0
256,32,9216,16384,torch.float8_e4m3fn,cktile,151,0,35.3313,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,273.52,4305.22,0.0
256,32,10240,8192,torch.float8_e4m3fn,cktile,152,0,20.971,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,256.01,4043.85,0.0
256,32,12800,5120,torch.float8_e4m3fn,cktile,152,0,15.3088,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,273.98,4345.15,0.0
256,32,13312,16384,torch.float8_e4m3fn,cktile,151,0,41.0939,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,339.68,5340.94,0.0
256,32,14336,8192,torch.float8_e4m3fn,cktile,37,0,24.6607,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,304.78,4810.09,0.0
256,32,16384,2048,torch.float8_e4m3fn,cktile,37,0,9.2031,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,233.34,3767.05,0.0
256,32,16384,4096,torch.float8_e4m3fn,cktile,37,0,15.6163,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,275.03,4372.9,0.0
256,32,16384,6656,torch.float8_e4m3fn,cktile,9,0,21.8823,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x128_default,318.95,5041.22,0.0
256,32,16384,8192,torch.float8_e4m3fn,cktile,9,0,27.5703,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x128_default,311.56,4915.74,0.0
256,32,16384,13312,torch.float8_e4m3fn,cktile,152,0,38.6765,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,360.91,5677.31,0.0
256,32,16384,26624,torch.float8_e4m3fn,cktile,151,0,73.612,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,379.25,5951.59,0.0
256,32,26624,16384,torch.float8_e4m3fn,cktile,51,0,80.2692,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x128x256_1x4x1_16x16x128_default,347.8,5462.07,0.0
256,32,51200,5120,torch.float8_e4m3fn,ck,133,0,47.8343,a8w8_bpreshuffle_256x32x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,350.74,5552.18,0.0
256,32,53248,16384,torch.float8_e4m3fn,ck,136,0,154.4861,a8w8_bpreshuffle_256x80x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,361.42,5672.66,0.0
256,32,57344,8192,torch.float8_e4m3fn,ck,85,0,86.5188,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,347.49,5475.04,0.0
256,64,192,1024,torch.float8_e4m3fn,cktile,138,0,3.2737,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x512_1x4x1_16x16x128_default,7.69,87.58,0.0
256,64,800,5120,torch.float8_e4m3fn,ck,10,0,10.5456,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,49.72,429.19,0.0
256,64,1280,8192,torch.float8_e4m3fn,ck,10,0,11.9979,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,111.87,931.32,0.0
256,64,2304,16384,torch.float8_e4m3fn,ck,19,0,27.9421,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,172.92,1399.04,0.0
256,64,2560,8192,torch.float8_e4m3fn,ck,5,0,12.8533,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,208.85,1697.89,0.0
256,64,4608,16384,torch.float8_e4m3fn,cktile,37,0,30.5903,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,315.91,2521.58,0.0
256,64,5120,640,torch.float8_e4m3fn,ck,23,0,6.7207,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,62.41,591.18,0.0
256,64,5120,1280,torch.float8_e4m3fn,cktile,144,0,6.4913,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_16x64x256_1x4x1_16x16x128_default,129.23,1123.18,0.0
256,64,5120,3200,torch.float8_e4m3fn,ck,23,0,15.6284,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,134.19,1103.39,0.0
256,64,5120,5120,torch.float8_e4m3fn,cktile,152,0,12.255,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,273.8,2219.29,0.0
256,64,5120,6400,torch.float8_e4m3fn,ck,15,0,19.7146,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,212.75,1716.14,0.0
256,64,5120,25600,torch.float8_e4m3fn,cktile,37,0,46.7927,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,358.54,2850.14,0.0
256,64,6400,5120,torch.float8_e4m3fn,cktile,37,0,12.6187,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,332.39,2687.67,0.0
256,64,7168,8192,torch.float8_e4m3fn,cktile,151,0,19.0093,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,395.4,3164.87,0.0
256,64,8192,2048,torch.float8_e4m3fn,cktile,152,0,7.2858,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,294.75,2464.64,0.0
256,64,8192,3584,torch.float8_e4m3fn,cktile,151,0,10.9244,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,344.01,2804.55,0.0
256,64,8192,7168,torch.float8_e4m3fn,cktile,152,0,17.8136,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,421.94,3380.99,0.0
256,64,8192,8192,torch.float8_e4m3fn,cktile,9,0,19.7584,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x128_default,434.75,3476.08,0.0
256,64,8192,28672,torch.float8_e4m3fn,cktile,151,0,57.4642,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,523.19,4137.61,0.0
